"","gutenberg_id","text"
"8855",1661,"i retired to my room . it was no uncommon thing for him to be away"
"8856",1661,"for days and nights on end when he was hot upon a scent , so that"
"8857",1661,"his lateness caused me no surprise . i do not know at what hour he"
"8858",1661,"came in , but when i came down to breakfast in the morning there"
"8859",1661,"he was with a cup of coffee in one hand and the paper in the"
"8860",1661,"other , as fresh and trim as possible ."
"8861",1661,"you will excuse my beginning without you , watson , said he , but"
"8862",1661,"you remember that our client has rather an early appointment this"
"8863",1661,"morning ."
"8864",1661,"why , it is after nine now , i answered . i should not be"
"8865",1661,"surprised if that were he . i thought i heard a ring ."
"8866",1661,"it was , indeed , our friend the financier . i was shocked by the"
"8867",1661,"change which had come over him , for his face which was naturally"
"8868",1661,"of a broad and massive mould , was now pinched and fallen in ,"
"8869",1661,"while his hair seemed to me at least a shade whiter . he entered"
"8870",1661,"with a weariness and lethargy which was even more painful than"
"8871",1661,"his violence of the morning before , and he dropped heavily into"
"8872",1661,"the armchair which i pushed forward for him ."
"8873",1661,"i do not know what i have done to be so severely tried , said"
"8874",1661,"he . only two days ago i was a happy and prosperous man , without"
"8875",1661,"a care in the world . now i am left to a lonely and dishonoured"
"8876",1661,"age . one sorrow comes close upon the heels of another . my niece ,"
"8877",1661,"mary , has deserted me ."
"8878",1661,"deserted you"
"8879",1661,"yes . her bed this morning had not been slept in , her room was"
"8880",1661,"empty , and a note for me lay upon the hall table . i had said to"
"8881",1661,"her last night , in sorrow and not in anger , that if she had"
"8882",1661,"married my boy all might have been well with him . perhaps it was"
"8883",1661,"thoughtless of me to say so . it is to that remark that she refers"
"8884",1661,"in this note"
"8885",1661,"my dearest uncle i feel that i have brought trouble upon you ,"
"8886",1661,"and that if i had acted differently this terrible misfortune"
"8887",1661,"might never have occurred . i cannot , with this thought in my"
"8888",1661,"mind , ever again be happy under your roof , and i feel that i must"
"8889",1661,"leave you forever . do not worry about my future , for that is"
"8890",1661,"provided for and , above all , do not search for me , for it will"
"8891",1661,"be fruitless labour and an illservice to me . in life or in"
"8892",1661,"death , i am ever your loving , mary ."
"8893",1661,"what could she mean by that note , mister holmes do you think it"
"8894",1661,"points to suicide"
"8895",1661,"no , no , nothing of the kind . it is perhaps the best possible"
"8896",1661,"solution . i trust , mister holder , that you are nearing the end of"
"8897",1661,"your troubles ."
"8898",1661,"ha ! you say so ! you have heard something , mister holmes you have"
"8899",1661,"learned something ! where are the gems"
"8900",1661,"you would not think pounds apiece an excessive sum for"
"8901",1661,"them"
"8902",1661,"i would pay ten ."
"8903",1661,"that would be unnecessary . three thousand will cover the matter ."
"8904",1661,"and there is a little reward , i fancy . have you your checkbook"
"8905",1661,"here is a pen . better make it out for pounds ."
"8906",1661,"with a dazed face the banker made out the required check . holmes"
"8907",1661,"walked over to his desk , took out a little triangular piece of"
"8908",1661,"gold with three gems in it , and threw it down upon the table ."
"8909",1661,"with a shriek of joy our client clutched it up ."
"8910",1661,"you have it ! he gasped . i am saved ! i am saved !"
"8911",1661,"the reaction of joy was as passionate as his grief had been , and"
"8912",1661,"he hugged his recovered gems to his bosom ."
"8913",1661,"there is one other thing you owe , mister holder , said sherlock"
"8914",1661,"holmes rather sternly ."
"8915",1661,"owe ! he caught up a pen . name the sum , and i will pay it ."
"8916",1661,"no , the debt is not to me . you owe a very humble apology to that"
"8917",1661,"noble lad , your son , who has carried himself in this matter as i"
"8918",1661,"should be proud to see my own son do , should i ever chance to"
"8919",1661,"have one ."
"8920",1661,"then it was not arthur who took them"
"8921",1661,"i told you yesterday , and i repeat today , that it was not ."
"8922",1661,"you are sure of it ! then let us hurry to him at once to let him"
"8923",1661,"know that the truth is known ."
"8924",1661,"he knows it already . when i had cleared it all up i had an"
"8925",1661,"interview with him , and finding that he would not tell me the"
"8926",1661,"story , i told it to him , on which he had to confess that i was"
"8927",1661,"right and to add the very few details which were not yet quite"
"8928",1661,"clear to me . your news of this morning , however , may open his"
"8929",1661,"lips ."
"8930",1661,"for heavens sake , tell me , then , what is this extraordinary"
"8931",1661,"mystery !"
"8932",1661,"i will do so , and i will show you the steps by which i reached"
"8933",1661,"it . and let me say to you , first , that which it is hardest for me"
"8934",1661,"to say and for you to hear there has been an understanding"
"8935",1661,"between sir george burnwell and your niece mary . they have now"
"8936",1661,"fled together ."
"8937",1661,"my mary impossible !"
"8938",1661,"it is unfortunately more than possible it is certain . neither"
"8939",1661,"you nor your son knew the true character of this man when you"
"8940",1661,"admitted him into your family circle . he is one of the most"
"8941",1661,"dangerous men in england a ruined gambler , an absolutely"
"8942",1661,"desperate villain , a man without heart or conscience . your niece"
"8943",1661,"knew nothing of such men . when he breathed his vows to her , as he"
"8944",1661,"had done to a hundred before her , she flattered herself that she"
"8945",1661,"alone had touched his heart . the devil knows best what he said ,"
"8946",1661,"but at least she became his tool and was in the habit of seeing"
"8947",1661,"him nearly every evening ."
"8948",1661,"i cannot , and i will not , believe it ! cried the banker with an"
"8949",1661,"ashen face ."
"8950",1661,"i will tell you , then , what occurred in your house last night ."
"8951",1661,"your niece , when you had , as she thought , gone to your room ,"
"8952",1661,"slipped down and talked to her lover through the window which"
"8953",1661,"leads into the stable lane . his footmarks had pressed right"
"8954",1661,"through the snow , so long had he stood there . she told him of the"
"8955",1661,"coronet . his wicked lust for gold kindled at the news , and he"
"8956",1661,"bent her to his will . i have no doubt that she loved you , but"
"8957",1661,"there are women in whom the love of a lover extinguishes all"
"8958",1661,"other loves , and i think that she must have been one . she had"
"8959",1661,"hardly listened to his instructions when she saw you coming"
"8960",1661,"downstairs , on which she closed the window rapidly and told you"
"8961",1661,"about one of the servants escapade with her woodenlegged lover ,"
"8962",1661,"which was all perfectly true ."
"8963",1661,"your boy , arthur , went to bed after his interview with you but"
"8964",1661,"he slept badly on account of his uneasiness about his club debts ."
"8965",1661,"in the middle of the night he heard a soft tread pass his door ,"
"8966",1661,"so he rose and , looking out , was surprised to see his cousin"
"8967",1661,"walking very stealthily along the passage until she disappeared"
"8968",1661,"into your dressingroom . petrified with astonishment , the lad"
"8969",1661,"slipped on some clothes and waited there in the dark to see what"
"8970",1661,"would come of this strange affair . presently she emerged from the"
"8971",1661,"room again , and in the light of the passagelamp your son saw"
"8972",1661,"that she carried the precious coronet in her hands . she passed"
"8973",1661,"down the stairs , and he , thrilling with horror , ran along and"
"8974",1661,"slipped behind the curtain near your door , whence he could see"
"8975",1661,"what passed in the hall beneath . he saw her stealthily open the"
"8976",1661,"window , hand out the coronet to someone in the gloom , and then"
"8977",1661,"closing it once more hurry back to her room , passing quite close"
"8978",1661,"to where he stood hid behind the curtain ."
"8979",1661,"as long as she was on the scene he could not take any action"
"8980",1661,"without a horrible exposure of the woman whom he loved . but the"
"8981",1661,"instant that she was gone he realised how crushing a misfortune"
"8982",1661,"this would be for you , and how allimportant it was to set it"
"8983",1661,"right . he rushed down , just as he was , in his bare feet , opened"
"8984",1661,"the window , sprang out into the snow , and ran down the lane ,"
"8985",1661,"where he could see a dark figure in the moonlight . sir george"
"8986",1661,"burnwell tried to get away , but arthur caught him , and there was"
"8987",1661,"a struggle between them , your lad tugging at one side of the"
"8988",1661,"coronet , and his opponent at the other . in the scuffle , your son"
"8989",1661,"struck sir george and cut him over the eye . then something"
"8990",1661,"suddenly snapped , and your son , finding that he had the coronet"
"8991",1661,"in his hands , rushed back , closed the window , ascended to your"
"8992",1661,"room , and had just observed that the coronet had been twisted in"
"8993",1661,"the struggle and was endeavouring to straighten it when you"
"8994",1661,"appeared upon the scene ."
"8995",1661,"is it possible gasped the banker ."
"8996",1661,"you then roused his anger by calling him names at a moment when"
"8997",1661,"he felt that he had deserved your warmest thanks . he could not"
"8998",1661,"explain the true state of affairs without betraying one who"
"8999",1661,"certainly deserved little enough consideration at his hands . he"
"9000",1661,"took the more chivalrous view , however , and preserved her"
"9001",1661,"secret ."
"9002",1661,"and that was why she shrieked and fainted when she saw the"
"9003",1661,"coronet , cried mister holder . oh , my god ! what a blind fool i have"
"9004",1661,"been ! and his asking to be allowed to go out for five minutes !"
"9005",1661,"the dear fellow wanted to see if the missing piece were at the"
"9006",1661,"scene of the struggle . how cruelly i have misjudged him !"
"9007",1661,"when i arrived at the house , continued holmes , i at once went"
"9008",1661,"very carefully round it to observe if there were any traces in"
"9009",1661,"the snow which might help me . i knew that none had fallen since"
"9010",1661,"the evening before , and also that there had been a strong frost"
"9011",1661,"to preserve impressions . i passed along the tradesmens path , but"
"9012",1661,"found it all trampled down and indistinguishable . just beyond it ,"
"9013",1661,"however , at the far side of the kitchen door , a woman had stood"
"9014",1661,"and talked with a man , whose round impressions on one side showed"
"9015",1661,"that he had a wooden leg . i could even tell that they had been"
"9016",1661,"disturbed , for the woman had run back swiftly to the door , as was"
"9017",1661,"shown by the deep toe and light heel marks , while woodenleg had"
"9018",1661,"waited a little , and then had gone away . i thought at the time"
"9019",1661,"that this might be the maid and her sweetheart , of whom you had"
"9020",1661,"already spoken to me , and inquiry showed it was so . i passed"
"9021",1661,"round the garden without seeing anything more than random tracks ,"
"9022",1661,"which i took to be the police but when i got into the stable"
"9023",1661,"lane a very long and complex story was written in the snow in"
"9024",1661,"front of me ."
"9025",1661,"there was a double line of tracks of a booted man , and a second"
"9026",1661,"double line which i saw with delight belonged to a man with naked"
"9027",1661,"feet . i was at once convinced from what you had told me that the"
"9028",1661,"latter was your son . the first had walked both ways , but the"
"9029",1661,"other had run swiftly , and as his tread was marked in places over"
"9030",1661,"the depression of the boot , it was obvious that he had passed"
"9031",1661,"after the other . i followed them up and found they led to the"
"9032",1661,"hall window , where boots had worn all the snow away while"
"9033",1661,"waiting . then i walked to the other end , which was a hundred"
"9034",1661,"yards or more down the lane . i saw where boots had faced round ,"
"9035",1661,"where the snow was cut up as though there had been a struggle ,"
"9036",1661,"and , finally , where a few drops of blood had fallen , to show me"
"9037",1661,"that i was not mistaken . boots had then run down the lane , and"
"9038",1661,"another little smudge of blood showed that it was he who had been"
"9039",1661,"hurt . when he came to the highroad at the other end , i found that"
"9040",1661,"the pavement had been cleared , so there was an end to that clue ."
"9041",1661,"on entering the house , however , i examined , as you remember , the"
"9042",1661,"sill and framework of the hall window with my lens , and i could"
"9043",1661,"at once see that someone had passed out . i could distinguish the"
"9044",1661,"outline of an instep where the wet foot had been placed in coming"
"9045",1661,"in . i was then beginning to be able to form an opinion as to what"
"9046",1661,"had occurred . a man had waited outside the window someone had"
"9047",1661,"brought the gems the deed had been overseen by your son he had"
"9048",1661,"pursued the thief had struggled with him they had each tugged"
"9049",1661,"at the coronet , their united strength causing injuries which"
"9050",1661,"neither alone could have effected . he had returned with the"
"9051",1661,"prize , but had left a fragment in the grasp of his opponent . so"
"9052",1661,"far i was clear . the question now was , who was the man and who"
"9053",1661,"was it brought him the coronet"
"9054",1661,"it is an old maxim of mine that when you have excluded the"
"9055",1661,"impossible , whatever remains , however improbable , must be the"
"9056",1661,"truth . now , i knew that it was not you who had brought it down ,"
"9057",1661,"so there only remained your niece and the maids . but if it were"
"9058",1661,"the maids , why should your son allow himself to be accused in"
"9059",1661,"their place there could be no possible reason . as he loved his"
"9060",1661,"cousin , however , there was an excellent explanation why he should"
"9061",1661,"retain her secret the more so as the secret was a disgraceful"
"9062",1661,"one . when i remembered that you had seen her at that window , and"
"9063",1661,"how she had fainted on seeing the coronet again , my conjecture"
"9064",1661,"became a certainty ."
"9065",1661,"and who could it be who was her confederate a lover evidently ,"
"9066",1661,"for who else could outweigh the love and gratitude which she must"
"9067",1661,"feel to you i knew that you went out little , and that your"
"9068",1661,"circle of friends was a very limited one . but among them was sir"
"9069",1661,"george burnwell . i had heard of him before as being a man of evil"
"9070",1661,"reputation among women . it must have been he who wore those boots"
"9071",1661,"and retained the missing gems . even though he knew that arthur"
"9072",1661,"had discovered him , he might still flatter himself that he was"
"9073",1661,"safe , for the lad could not say a word without compromising his"
"9074",1661,"own family ."
"9075",1661,"well , your own good sense will suggest what measures i took"
"9076",1661,"next . i went in the shape of a loafer to sir georges house ,"
"9077",1661,"managed to pick up an acquaintance with his valet , learned that"
"9078",1661,"his master had cut his head the night before , and , finally , at"
"9079",1661,"the expense of six shillings , made all sure by buying a pair of"
"9080",1661,"his castoff shoes . with these i journeyed down to streatham and"
"9081",1661,"saw that they exactly fitted the tracks ."
"9082",1661,"i saw an illdressed vagabond in the lane yesterday evening ,"
"9083",1661,"said mister holder ."
"9084",1661,"precisely . it was i . i found that i had my man , so i came home"
"9085",1661,"and changed my clothes . it was a delicate part which i had to"
"9086",1661,"play then , for i saw that a prosecution must be avoided to avert"
"9087",1661,"scandal , and i knew that so astute a villain would see that our"
"9088",1661,"hands were tied in the matter . i went and saw him . at first , of"
"9089",1661,"course , he denied everything . but when i gave him every"
"9090",1661,"particular that had occurred , he tried to bluster and took down a"
"9091",1661,"lifepreserver from the wall . i knew my man , however , and i"
"9092",1661,"clapped a pistol to his head before he could strike . then he"
"9093",1661,"became a little more reasonable . i told him that we would give"
"9094",1661,"him a price for the stones he held pounds apiece . that"
"9095",1661,"brought out the first signs of grief that he had shown . why ,"
"9096",1661,"dash it all ! said he , ive let them go at six hundred for the"
"9097",1661,"three ! i soon managed to get the address of the receiver who had"
"9098",1661,"them , on promising him that there would be no prosecution . off i"
"9099",1661,"set to him , and after much chaffering i got our stones at "
"9100",1661,"pounds apiece . then i looked in upon your son , told him that all"
"9101",1661,"was right , and eventually got to my bed about two oclock , after"
"9102",1661,"what i may call a really hard days work ."
"9103",1661,"a day which has saved england from a great public scandal , said"
"9104",1661,"the banker , rising . sir , i cannot find words to thank you , but"
"9105",1661,"you shall not find me ungrateful for what you have done . your"
"9106",1661,"skill has indeed exceeded all that i have heard of it . and now i"
"9107",1661,"must fly to my dear boy to apologise to him for the wrong which i"
"9108",1661,"have done him . as to what you tell me of poor mary , it goes to my"
"9109",1661,"very heart . not even your skill can inform me where she is now ."
"9110",1661,"i think that we may safely say , returned holmes , that she is"
"9111",1661,"wherever sir george burnwell is . it is equally certain , too , that"
"9112",1661,"whatever her sins are , they will soon receive a more than"
"9113",1661,"sufficient punishment ."
"9114",1661,"to the man who loves art for its own sake , remarked sherlock"
"9115",1661,"holmes , tossing aside the advertisement sheet of the daily"
"9116",1661,"telegraph , it is frequently in its least important and lowliest"
"9117",1661,"manifestations that the keenest pleasure is to be derived . it is"
"9118",1661,"pleasant to me to observe , watson , that you have so far grasped"
"9119",1661,"this truth that in these little records of our cases which you"
"9120",1661,"have been good enough to draw up , and , i am bound to say ,"
"9121",1661,"occasionally to embellish , you have given prominence not so much"
"9122",1661,"to the many causes celebres and sensational trials in which i"
"9123",1661,"have figured but rather to those incidents which may have been"
"9124",1661,"trivial in themselves , but which have given room for those"
"9125",1661,"faculties of deduction and of logical synthesis which i have made"
"9126",1661,"my special province ."
"9127",1661,"and yet , said i , smiling , i cannot quite hold myself absolved"
"9128",1661,"from the charge of sensationalism which has been urged against my"
"9129",1661,"records ."
"9130",1661,"you have erred , perhaps , he observed , taking up a glowing"
"9131",1661,"cinder with the tongs and lighting with it the long cherrywood"
"9132",1661,"pipe which was wont to replace his clay when he was in a"
"9133",1661,"disputatious rather than a meditative mood you have erred"
"9134",1661,"perhaps in attempting to put colour and life into each of your"
"9135",1661,"statements instead of confining yourself to the task of placing"
"9136",1661,"upon record that severe reasoning from cause to effect which is"
"9137",1661,"really the only notable feature about the thing ."
"9138",1661,"it seems to me that i have done you full justice in the matter ,"
"9139",1661,"i remarked with some coldness , for i was repelled by the egotism"
"9140",1661,"which i had more than once observed to be a strong factor in my"
"9141",1661,"friends singular character ."
"9142",1661,"no , it is not selfishness or conceit , said he , answering , as"
"9143",1661,"was his wont , my thoughts rather than my words . if i claim full"
"9144",1661,"justice for my art , it is because it is an impersonal thing a"
"9145",1661,"thing beyond myself . crime is common . logic is rare . therefore it"
"9146",1661,"is upon the logic rather than upon the crime that you should"
"9147",1661,"dwell . you have degraded what should have been a course of"
"9148",1661,"lectures into a series of tales ."
"9149",1661,"it was a cold morning of the early spring , and we sat after"
"9150",1661,"breakfast on either side of a cheery fire in the old room at"
"9151",1661,"baker street . a thick fog rolled down between the lines of"
"9152",1661,"duncoloured houses , and the opposing windows loomed like dark ,"
"9153",1661,"shapeless blurs through the heavy yellow wreaths . our gas was lit"
"9154",1661,"and shone on the white cloth and glimmer of china and metal , for"
"9155",1661,"the table had not been cleared yet . sherlock holmes had been"
"9156",1661,"silent all the morning , dipping continuously into the"
"9157",1661,"advertisement columns of a succession of papers until at last ,"
"9158",1661,"having apparently given up his search , he had emerged in no very"
"9159",1661,"sweet temper to lecture me upon my literary shortcomings ."
"9160",1661,"at the same time , he remarked after a pause , during which he"
"9161",1661,"had sat puffing at his long pipe and gazing down into the fire ,"
"9162",1661,"you can hardly be open to a charge of sensationalism , for out of"
"9163",1661,"these cases which you have been so kind as to interest yourself"
"9164",1661,"in , a fair proportion do not treat of crime , in its legal sense ,"
"9165",1661,"at all . the small matter in which i endeavoured to help the king"
"9166",1661,"of bohemia , the singular experience of miss mary sutherland , the"
"9167",1661,"problem connected with the man with the twisted lip , and the"
"9168",1661,"incident of the noble bachelor , were all matters which are"
"9169",1661,"outside the pale of the law . but in avoiding the sensational , i"
"9170",1661,"fear that you may have bordered on the trivial ."
"9171",1661,"the end may have been so , i answered , but the methods i hold"
"9172",1661,"to have been novel and of interest ."
"9173",1661,"pshaw , my dear fellow , what do the public , the great unobservant"
"9174",1661,"public , who could hardly tell a weaver by his tooth or a"
"9175",1661,"compositor by his left thumb , care about the finer shades of"
"9176",1661,"analysis and deduction ! but , indeed , if you are trivial , i cannot"
"9177",1661,"blame you , for the days of the great cases are past . man , or at"
"9178",1661,"least criminal man , has lost all enterprise and originality . as"
"9179",1661,"to my own little practice , it seems to be degenerating into an"
"9180",1661,"agency for recovering lost lead pencils and giving advice to"
"9181",1661,"young ladies from boardingschools . i think that i have touched"
"9182",1661,"bottom at last , however . this note i had this morning marks my"
"9183",1661,"zeropoint , i fancy . read it ! he tossed a crumpled letter across"
"9184",1661,"to me ."
"9185",1661,"it was dated from montague place upon the preceding evening , and"
"9186",1661,"ran thus"
"9187",1661,"dear mister holmes i am very anxious to consult you as to whether"
"9188",1661,"i should or should not accept a situation which has been offered"
"9189",1661,"to me as governess . i shall call at halfpast ten tomorrow if i"
"9190",1661,"do not inconvenience you . yours faithfully ,"
"9191",1661," violet hunter ."
"9192",1661,"do you know the young lady i asked ."
"9193",1661,"not i ."
"9194",1661,"it is halfpast ten now ."
"9195",1661,"yes , and i have no doubt that is her ring ."
"9196",1661,"it may turn out to be of more interest than you think . you"
"9197",1661,"remember that the affair of the blue carbuncle , which appeared to"
"9198",1661,"be a mere whim at first , developed into a serious investigation ."
"9199",1661,"it may be so in this case , also ."
"9200",1661,"well , let us hope so . but our doubts will very soon be solved ,"
"9201",1661,"for here , unless i am much mistaken , is the person in question ."
"9202",1661,"as he spoke the door opened and a young lady entered the room ."
"9203",1661,"she was plainly but neatly dressed , with a bright , quick face ,"
"9204",1661,"freckled like a plovers egg , and with the brisk manner of a"
"9205",1661,"woman who has had her own way to make in the world ."
"9206",1661,"you will excuse my troubling you , i am sure , said she , as my"
"9207",1661,"companion rose to greet her , but i have had a very strange"
"9208",1661,"experience , and as i have no parents or relations of any sort"
"9209",1661,"from whom i could ask advice , i thought that perhaps you would be"
"9210",1661,"kind enough to tell me what i should do ."
"9211",1661,"pray take a seat , miss hunter . i shall be happy to do anything"
"9212",1661,"that i can to serve you ."
"9213",1661,"i could see that holmes was favourably impressed by the manner"
"9214",1661,"and speech of his new client . he looked her over in his searching"
"9215",1661,"fashion , and then composed himself , with his lids drooping and"
"9216",1661,"his fingertips together , to listen to her story ."
"9217",1661,"i have been a governess for five years , said she , in the"
"9218",1661,"family of colonel spence munro , but two months ago the colonel"
"9219",1661,"received an appointment at halifax , in nova scotia , and took his"
"9220",1661,"children over to america with him , so that i found myself without"
"9221",1661,"a situation . i advertised , and i answered advertisements , but"
"9222",1661,"without success . at last the little money which i had saved began"
"9223",1661,"to run short , and i was at my wits end as to what i should do ."
"9224",1661,"there is a wellknown agency for governesses in the west end"
"9225",1661,"called westaways , and there i used to call about once a week in"
"9226",1661,"order to see whether anything had turned up which might suit me ."
"9227",1661,"westaway was the name of the founder of the business , but it is"
"9228",1661,"really managed by miss stoper . she sits in her own little office ,"
"9229",1661,"and the ladies who are seeking employment wait in an anteroom ,"
"9230",1661,"and are then shown in one by one , when she consults her ledgers"
"9231",1661,"and sees whether she has anything which would suit them ."
"9232",1661,"well , when i called last week i was shown into the little office"
"9233",1661,"as usual , but i found that miss stoper was not alone . a"
"9234",1661,"prodigiously stout man with a very smiling face and a great heavy"
"9235",1661,"chin which rolled down in fold upon fold over his throat sat at"
"9236",1661,"her elbow with a pair of glasses on his nose , looking very"
"9237",1661,"earnestly at the ladies who entered . as i came in he gave quite a"
"9238",1661,"jump in his chair and turned quickly to miss stoper ."
"9239",1661,"that will do , said he i could not ask for anything better ."
"9240",1661,"capital ! capital ! he seemed quite enthusiastic and rubbed his"
"9241",1661,"hands together in the most genial fashion . he was such a"
"9242",1661,"comfortablelooking man that it was quite a pleasure to look at"
"9243",1661,"him ."
"9244",1661,"you are looking for a situation , miss he asked ."
"9245",1661,"yes , sir ."
"9246",1661,"as governess"
"9247",1661,"yes , sir ."
"9248",1661,"and what salary do you ask"
"9249",1661,"i had pounds a month in my last place with colonel spence"
"9250",1661,"munro ."
"9251",1661,"oh , tut , tut ! sweating rank sweating ! he cried , throwing his"
"9252",1661,"fat hands out into the air like a man who is in a boiling"
"9253",1661,"passion . how could anyone offer so pitiful a sum to a lady with"
"9254",1661,"such attractions and accomplishments"
"9255",1661,"my accomplishments , sir , may be less than you imagine , said i ."
"9256",1661,"a little french , a little german , music , and drawing "
"9257",1661,"tut , tut ! he cried . this is all quite beside the question ."
"9258",1661,"the point is , have you or have you not the bearing and deportment"
"9259",1661,"of a lady there it is in a nutshell . if you have not , you are"
"9260",1661,"not fitted for the rearing of a child who may some day play a"
"9261",1661,"considerable part in the history of the country . but if you have"
"9262",1661,"why , then , how could any gentleman ask you to condescend to"
"9263",1661,"accept anything under the three figures your salary with me ,"
"9264",1661,"madam , would commence at pounds a year ."
"9265",1661,"you may imagine , mister holmes , that to me , destitute as i was ,"
"9266",1661,"such an offer seemed almost too good to be true . the gentleman ,"
"9267",1661,"however , seeing perhaps the look of incredulity upon my face ,"
"9268",1661,"opened a pocketbook and took out a note ."
"9269",1661,"it is also my custom , said he , smiling in the most pleasant"
"9270",1661,"fashion until his eyes were just two little shining slits amid"
"9271",1661,"the white creases of his face , to advance to my young ladies"
"9272",1661,"half their salary beforehand , so that they may meet any little"
"9273",1661,"expenses of their journey and their wardrobe ."
"9274",1661,"it seemed to me that i had never met so fascinating and so"
"9275",1661,"thoughtful a man . as i was already in debt to my tradesmen , the"
"9276",1661,"advance was a great convenience , and yet there was something"
"9277",1661,"unnatural about the whole transaction which made me wish to know"
"9278",1661,"a little more before i quite committed myself ."
"9279",1661,"may i ask where you live , sir said i ."
"9280",1661,"hampshire . charming rural place . the copper beeches , five miles"
"9281",1661,"on the far side of winchester . it is the most lovely country , my"
"9282",1661,"dear young lady , and the dearest old countryhouse ."
"9283",1661,"and my duties , sir i should be glad to know what they would"
"9284",1661,"be ."
"9285",1661,"one child one dear little romper just six years old . oh , if"
"9286",1661,"you could see him killing cockroaches with a slipper ! smack !"
"9287",1661,"smack ! smack ! three gone before you could wink ! he leaned back"
"9288",1661,"in his chair and laughed his eyes into his head again ."
"9289",1661,"i was a little startled at the nature of the childs amusement ,"
"9290",1661,"but the fathers laughter made me think that perhaps he was"
"9291",1661,"joking ."
"9292",1661,"my sole duties , then , i asked , are to take charge of a single"
"9293",1661,"child"
"9294",1661,"no , no , not the sole , not the sole , my dear young lady , he"
"9295",1661,"cried . your duty would be , as i am sure your good sense would"
"9296",1661,"suggest , to obey any little commands my wife might give , provided"
"9297",1661,"always that they were such commands as a lady might with"
"9298",1661,"propriety obey . you see no difficulty , heh"
"9299",1661,"i should be happy to make myself useful ."
"9300",1661,"quite so . in dress now , for example . we are faddy people , you"
"9301",1661,"know faddy but kindhearted . if you were asked to wear any dress"
"9302",1661,"which we might give you , you would not object to our little whim ."
"9303",1661,"heh"
"9304",1661,"no , said i , considerably astonished at his words ."
"9305",1661,"or to sit here , or sit there , that would not be offensive to"
"9306",1661,"you"
"9307",1661,"oh , no ."
"9308",1661,"or to cut your hair quite short before you come to us"
"9309",1661,"i could hardly believe my ears . as you may observe , mister holmes ,"
"9310",1661,"my hair is somewhat luxuriant , and of a rather peculiar tint of"
"9311",1661,"chestnut . it has been considered artistic . i could not dream of"
"9312",1661,"sacrificing it in this offhand fashion ."
"9313",1661,"i am afraid that that is quite impossible , said i . he had been"
"9314",1661,"watching me eagerly out of his small eyes , and i could see a"
"9315",1661,"shadow pass over his face as i spoke ."
"9316",1661,"i am afraid that it is quite essential , said he . it is a"
"9317",1661,"little fancy of my wifes , and ladies fancies , you know , madam ,"
"9318",1661,"ladies fancies must be consulted . and so you wont cut your"
"9319",1661,"hair"
"9320",1661,"no , sir , i really could not , i answered firmly ."
"9321",1661,"ah , very well then that quite settles the matter . it is a"
"9322",1661,"pity , because in other respects you would really have done very"
"9323",1661,"nicely . in that case , miss stoper , i had best inspect a few more"
"9324",1661,"of your young ladies ."
"9325",1661,"the manageress had sat all this while busy with her papers"
"9326",1661,"without a word to either of us , but she glanced at me now with so"
"9327",1661,"much annoyance upon her face that i could not help suspecting"
"9328",1661,"that she had lost a handsome commission through my refusal ."
"9329",1661,"do you desire your name to be kept upon the books she asked ."
"9330",1661,"if you please , miss stoper ."
"9331",1661,"well , really , it seems rather useless , since you refuse the"
"9332",1661,"most excellent offers in this fashion , said she sharply . you"
"9333",1661,"can hardly expect us to exert ourselves to find another such"
"9334",1661,"opening for you . goodday to you , miss hunter . she struck a gong"
"9335",1661,"upon the table , and i was shown out by the page ."
"9336",1661,"well , mister holmes , when i got back to my lodgings and found"
"9337",1661,"little enough in the cupboard , and two or three bills upon the"
"9338",1661,"table , i began to ask myself whether i had not done a very"
"9339",1661,"foolish thing . after all , if these people had strange fads and"
"9340",1661,"expected obedience on the most extraordinary matters , they were"
"9341",1661,"at least ready to pay for their eccentricity . very few"
"9342",1661,"governesses in england are getting pounds a year . besides ,"
"9343",1661,"what use was my hair to me many people are improved by wearing"
"9344",1661,"it short and perhaps i should be among the number . next day i was"
"9345",1661,"inclined to think that i had made a mistake , and by the day after"
"9346",1661,"i was sure of it . i had almost overcome my pride so far as to go"
"9347",1661,"back to the agency and inquire whether the place was still open"
"9348",1661,"when i received this letter from the gentleman himself . i have it"
"9349",1661,"here and i will read it to you"
"9350",1661," the copper beeches , near winchester ."
"9351",1661,"dear miss hunter miss stoper has very kindly given me your"
"9352",1661,"address , and i write from here to ask you whether you have"
"9353",1661,"reconsidered your decision . my wife is very anxious that you"
"9354",1661,"should come , for she has been much attracted by my description of"
"9355",1661,"you . we are willing to give pounds a quarter , or pounds a"
"9356",1661,"year , so as to recompense you for any little inconvenience which"
"9357",1661,"our fads may cause you . they are not very exacting , after all . my"
"9358",1661,"wife is fond of a particular shade of electric blue and would"
"9359",1661,"like you to wear such a dress indoors in the morning . you need"
"9360",1661,"not , however , go to the expense of purchasing one , as we have one"
"9361",1661,"belonging to my dear daughter alice now in philadelphia , which"
"9362",1661,"would , i should think , fit you very well . then , as to sitting"
"9363",1661,"here or there , or amusing yourself in any manner indicated , that"
"9364",1661,"need cause you no inconvenience . as regards your hair , it is no"
"9365",1661,"doubt a pity , especially as i could not help remarking its beauty"
"9366",1661,"during our short interview , but i am afraid that i must remain"
"9367",1661,"firm upon this point , and i only hope that the increased salary"
